run,task,cycle,task_1,task_2,task_3,task_4,task_5
2,4,2,58.24,49.1,16.02,3.12,31.94
2,4,3,59.11,49.63,15.82,3.26,31.21
2,4,4,63.5,47.64,9.91,4.45,34.46
2,4,5,63.83,48.11,9.91,4.52,34.0
2,4,6,64.1,48.77,9.77,4.58,33.27
3,0,0,85.65,0.0,0.0,0.0,0.0
3,0,1,85.78,0.0,0.0,0.0,0.0
3,0,2,88.77,0.0,0.0,0.0,0.0
3,0,3,89.1,0.0,0.0,0.0,0.0
3,0,4,88.5,0.0,0.0,0.0,0.0
3,0,5,88.9,0.0,0.0,0.0,0.0
3,0,6,88.44,0.0,0.0,0.0,0.0
3,1,0,78.94,66.25,0.0,0.0,0.0
3,1,1,66.11,72.96,0.0,0.0,0.0
3,1,2,66.58,72.89,0.0,0.0,0.0
3,1,3,67.04,72.82,0.0,0.0,0.0
3,1,4,67.44,72.69,0.0,0.0,0.0
3,1,5,67.97,72.36,0.0,0.0,0.0
3,1,6,68.64,72.36,0.0,0.0,0.0
3,2,0,57.14,61.46,58.71,0.0,0.0
3,2,1,47.38,60.0,69.28,0.0,0.0
3,2,2,47.91,60.07,69.02,0.0,0.0
3,2,3,48.64,59.93,68.75,0.0,0.0
3,2,4,48.64,60.07,68.62,0.0,0.0
3,2,5,49.7,59.87,68.55,0.0,0.0
3,2,6,50.43,59.67,67.75,0.0,0.0
3,3,0,58.01,57.48,44.88,48.4,0.0
3,3,1,48.17,44.05,39.36,55.98,0.0
3,3,2,56.94,54.42,47.41,56.45,0.0
3,3,3,59.0,53.62,50.27,61.64,0.0
3,3,4,59.2,56.08,48.74,62.03,0.0
3,3,5,58.27,55.15,51.66,63.3,0.0
3,3,6,58.34,55.22,51.73,63.16,0.0
3,4,0,52.09,52.56,49.47,46.81,43.89
3,4,1,55.88,50.37,48.6,53.06,53.39
3,4,2,55.81,50.5,48.87,53.32,52.79
3,4,3,55.75,50.56,49.0,53.86,52.46
3,4,4,55.61,50.5,49.07,54.06,52.19
3,4,5,55.61,50.43,48.94,54.39,52.06
3,4,6,56.88,50.83,49.8,52.66,63.55
4,0,0,80.27,0.0,0.0,0.0,0.0
4,0,1,80.2,0.0,0.0,0.0,0.0
4,0,2,80.27,0.0,0.0,0.0,0.0
4,0,3,85.58,0.0,0.0,0.0,0.0
4,0,4,85.65,0.0,0.0,0.0,0.0
4,0,5,86.91,0.0,0.0,0.0,0.0
4,0,6,87.64,0.0,0.0,0.0,0.0
4,1,0,68.97,40.69,0.0,0.0,0.0
4,1,1,69.7,39.63,0.0,0.0,0.0
4,1,2,70.17,38.36,0.0,0.0,0.0
4,1,3,71.03,37.57,0.0,0.0,0.0
4,1,4,71.63,36.64,0.0,0.0,0.0
4,1,5,71.96,35.77,0.0,0.0,0.0
4,1,6,72.49,35.31,0.0,0.0,0.0
4,2,0,50.96,12.1,49.8,0.0,0.0
4,2,1,52.49,12.43,48.8,0.0,0.0
4,2,2,53.49,12.77,47.28,0.0,0.0
4,2,3,54.15,13.56,45.88,0.0,0.0
4,2,4,55.28,14.49,44.62,0.0,0.0
4,2,5,56.08,15.09,43.56,0.0,0.0
4,2,6,56.61,16.09,42.43,0.0,0.0
4,3,0,65.05,40.96,21.38,38.3,0.0
4,3,1,61.93,35.17,18.33,48.14,0.0
4,3,2,62.39,35.31,19.06,47.47,0.0
4,3,3,62.72,35.64,19.06,46.81,0.0
4,3,4,63.19,35.64,19.12,46.08,0.0
4,3,5,63.79,35.44,19.26,45.48,0.0
4,3,6,64.05,35.31,19.52,45.08,0.0
4,4,0,66.25,33.44,22.58,25.86,20.41
4,4,1,66.58,32.91,22.18,26.86,19.75
4,4,2,66.98,32.78,21.65,27.59,19.48
4,4,3,67.04,32.18,21.51,28.46,19.15
4,4,4,67.31,31.98,20.92,29.19,18.95
4,4,5,67.31,31.25,21.12,29.99,18.75
4,4,6,67.51,30.45,20.85,31.05,18.28
0,0,0,76.76,0.0,0.0,0.0,0.0
0,0,1,79.81,0.0,0.0,0.0,0.0
0,0,2,79.81,0.0,0.0,0.0,0.0
0,0,3,86.19,0.0,0.0,0.0,0.0
0,0,4,85.99,0.0,0.0,0.0,0.0
0,0,5,86.59,0.0,0.0,0.0,0.0
0,0,6,86.45,0.0,0.0,0.0,0.0
0,1,0,68.92,45.48,0.0,0.0,0.0
0,0,0,77.03,0.0,0.0,0.0,0.0
0,0,1,83.53,0.0,0.0,0.0,0.0
0,0,2,83.4,0.0,0.0,0.0,0.0
0,0,3,84.13,0.0,0.0,0.0,0.0
0,0,4,83.13,0.0,0.0,0.0,0.0
0,0,5,84.4,0.0,0.0,0.0,0.0
0,0,6,85.06,0.0,0.0,0.0,0.0
0,1,0,69.06,47.47,0.0,0.0,0.0
0,1,1,67.8,46.94,0.0,0.0,0.0
0,1,2,68.46,46.28,0.0,0.0,0.0
0,1,3,69.79,45.88,0.0,0.0,0.0
0,1,4,70.39,45.28,0.0,0.0,0.0
0,1,5,70.78,44.68,0.0,0.0,0.0
0,1,6,71.38,44.15,0.0,0.0,0.0
0,2,0,70.52,26.33,36.57,0.0,0.0
0,2,1,70.78,26.53,36.24,0.0,0.0
0,2,2,71.71,25.53,36.04,0.0,0.0
0,2,3,71.51,25.66,36.9,0.0,0.0
0,2,4,71.85,24.4,37.17,0.0,0.0
0,2,5,71.58,24.47,37.83,0.0,0.0
0,2,6,73.64,21.28,38.3,0.0,0.0
0,3,0,50.07,22.34,14.89,54.42,0.0
0,3,1,51.99,22.67,16.42,52.49,0.0
0,3,2,52.79,23.14,18.09,50.43,0.0
0,3,3,53.59,23.27,19.88,48.97,0.0
0,3,4,54.32,24.0,21.28,46.71,0.0
0,3,5,55.51,24.27,21.81,45.65,0.0
0,3,6,55.71,24.27,22.87,44.65,0.0
0,4,0,41.83,18.22,25.4,18.87,47.08
0,4,1,43.09,18.82,26.93,20.66,43.82
0,4,2,43.69,19.15,28.06,22.06,41.57
0,4,3,44.22,18.82,28.72,22.99,38.98
0,4,4,44.89,18.09,29.45,24.12,36.45
0,4,5,45.48,18.75,29.99,24.58,35.19
0,4,6,45.62,18.55,31.18,25.32,32.8
1,0,0,51.2,0.0,0.0,0.0,0.0
1,0,1,50.53,0.0,0.0,0.0,0.0
1,0,2,50.27,0.0,0.0,0.0,0.0
1,0,3,50.8,0.0,0.0,0.0,0.0
1,0,4,51.26,0.0,0.0,0.0,0.0
1,0,5,51.26,0.0,0.0,0.0,0.0
1,0,6,51.59,0.0,0.0,0.0,0.0
1,1,0,34.59,63.36,0.0,0.0,0.0
1,1,1,35.13,63.36,0.0,0.0,0.0
1,1,2,36.39,63.03,0.0,0.0,0.0
1,1,3,36.59,62.63,0.0,0.0,0.0
1,1,4,37.38,62.37,0.0,0.0,0.0
1,1,5,39.97,62.97,0.0,0.0,0.0
1,1,6,40.5,62.37,0.0,0.0,0.0
1,2,0,34.59,44.88,46.68,0.0,0.0
1,2,1,34.86,45.68,44.22,0.0,0.0
1,2,2,34.86,46.68,43.16,0.0,0.0
1,2,3,34.73,47.14,41.43,0.0,0.0
1,2,4,35.52,46.88,40.5,0.0,0.0
1,2,5,35.79,47.27,39.31,0.0,0.0
1,2,6,35.79,47.67,38.51,0.0,0.0
1,3,0,39.58,52.39,9.76,33.09,0.0
1,3,1,40.11,52.59,10.36,31.69,0.0
1,3,2,39.84,53.06,11.02,30.9,0.0
1,3,3,39.84,53.19,12.08,29.9,0.0
1,3,4,39.64,53.72,12.55,29.04,0.0
1,3,5,40.11,53.86,13.01,28.57,0.0
1,3,6,39.91,54.39,13.68,28.44,0.0
1,4,0,36.85,29.52,38.98,33.09,64.92
1,4,1,36.45,33.51,35.99,39.47,73.55
1,4,2,35.92,35.57,36.32,34.62,78.27
1,4,3,36.12,34.24,36.92,35.42,78.41
1,4,4,37.32,34.57,36.59,37.87,79.07
