run,task,cycle,task_1,task_2,task_3,task_4,task_5
2,3,6,55.12,59.53,8.71,20.6,0.0
2,4,0,50.47,59.2,23.4,7.44,26.83
2,4,1,50.86,59.2,23.2,7.31,26.23
2,4,2,51.33,59.27,23.07,7.18,25.5
2,4,3,51.6,59.47,22.94,7.11,24.5
2,4,4,54.52,59.4,25.07,9.44,25.23
2,4,5,55.12,59.4,25.0,9.5,24.77
2,4,6,55.39,59.53,24.93,9.44,24.37
3,0,0,69.1,0.0,0.0,0.0,0.0
3,0,1,83.79,0.0,0.0,0.0,0.0
3,0,2,88.31,0.0,0.0,0.0,0.0
3,0,3,88.17,0.0,0.0,0.0,0.0
3,0,4,88.04,0.0,0.0,0.0,0.0
3,0,5,87.77,0.0,0.0,0.0,0.0
3,0,6,87.84,0.0,0.0,0.0,0.0
3,1,0,65.05,62.66,0.0,0.0,0.0
3,1,1,65.91,61.06,0.0,0.0,0.0
3,1,2,67.51,60.33,0.0,0.0,0.0
3,1,3,68.64,59.73,0.0,0.0,0.0
3,1,4,69.5,58.74,0.0,0.0,0.0
3,1,5,70.76,58.14,0.0,0.0,0.0
3,1,6,71.69,57.14,0.0,0.0,0.0
3,2,0,60.6,47.51,54.72,0.0,0.0
3,2,1,61.93,48.44,52.53,0.0,0.0
3,2,2,63.39,48.9,51.0,0.0,0.0
3,2,3,64.32,49.9,49.34,0.0,0.0
3,2,4,65.12,49.97,48.14,0.0,0.0
3,2,5,65.65,50.43,46.74,0.0,0.0
3,2,6,66.31,50.76,46.01,0.0,0.0
3,3,0,71.69,47.51,37.97,50.13,0.0
3,3,1,74.02,37.67,28.12,53.79,0.0
3,3,2,73.89,37.54,28.79,53.46,0.0
3,3,3,74.15,37.87,29.12,52.66,0.0
3,3,4,74.29,38.01,29.65,52.19,0.0
3,3,5,74.55,38.34,30.12,51.46,0.0
3,3,6,74.35,38.74,30.78,51.06,0.0
3,4,0,70.3,40.47,33.11,27.66,51.13
3,4,1,72.96,39.0,33.64,41.42,51.13
3,4,2,73.02,39.27,34.11,41.56,51.13
3,4,3,67.84,44.25,43.02,39.3,69.26
3,4,4,63.06,38.8,43.15,39.16,74.1
3,4,5,64.58,43.06,46.21,37.43,74.77
3,4,6,58.21,39.2,42.29,41.42,82.87
4,0,0,75.61,0.0,0.0,0.0,0.0
4,0,1,78.34,0.0,0.0,0.0,0.0
4,0,2,79.73,0.0,0.0,0.0,0.0
4,0,3,81.0,0.0,0.0,0.0,0.0
4,0,4,82.66,0.0,0.0,0.0,0.0
4,0,5,80.73,0.0,0.0,0.0,0.0
4,0,6,82.52,0.0,0.0,0.0,0.0
4,1,0,60.66,51.13,0.0,0.0,0.0
4,1,1,61.86,49.67,0.0,0.0,0.0
4,1,2,62.92,48.07,0.0,0.0,0.0
4,1,3,64.19,46.81,0.0,0.0,0.0
4,1,4,65.51,45.28,0.0,0.0,0.0
4,1,5,66.11,44.75,0.0,0.0,0.0
4,1,6,66.71,43.35,0.0,0.0,0.0
4,2,0,50.37,17.35,47.48,0.0,0.0
4,2,1,52.03,19.15,45.02,0.0,0.0
4,2,2,53.42,19.95,43.43,0.0,0.0
4,2,3,54.02,20.81,42.03,0.0,0.0
4,2,4,54.62,21.48,40.9,0.0,0.0
4,2,5,55.42,22.54,39.51,0.0,0.0
4,2,6,55.75,23.14,37.98,0.0,0.0
4,3,0,59.53,33.44,13.61,32.11,0.0
4,3,1,60.53,34.44,13.28,31.05,0.0
4,3,2,60.73,35.04,13.08,29.85,0.0
4,3,3,61.26,35.44,12.82,28.92,0.0
4,3,4,61.46,35.84,12.62,27.93,0.0
4,3,5,61.46,36.3,12.48,27.19,0.0
4,3,6,61.53,36.64,12.35,26.26,0.0
4,4,0,60.27,25.2,6.91,17.49,31.32
4,4,1,60.33,25.53,6.71,17.62,30.05
4,4,2,60.6,25.6,6.57,17.82,29.32
4,4,3,60.73,25.2,6.11,18.02,27.99
4,4,4,60.93,25.53,5.98,18.55,26.6
4,4,5,61.0,25.73,5.91,19.28,25.8
4,4,6,61.2,26.0,5.98,19.55,25.07
0,0,0,80.88,0.0,0.0,0.0,0.0
0,0,1,85.86,0.0,0.0,0.0,0.0
0,0,2,86.19,0.0,0.0,0.0,0.0
0,0,3,87.98,0.0,0.0,0.0,0.0
0,0,4,88.65,0.0,0.0,0.0,0.0
0,0,5,88.65,0.0,0.0,0.0,0.0
0,0,6,88.65,0.0,0.0,0.0,0.0
0,1,0,71.31,50.07,0.0,0.0,0.0
0,1,1,72.11,49.93,0.0,0.0,0.0
0,1,2,72.78,49.53,0.0,0.0,0.0
0,1,3,73.17,48.74,0.0,0.0,0.0
0,1,4,73.64,48.34,0.0,0.0,0.0
0,1,5,74.3,47.74,0.0,0.0,0.0
0,1,6,74.57,47.14,0.0,0.0,0.0
0,2,0,70.32,21.74,41.76,0.0,0.0
0,2,1,71.51,22.01,40.49,0.0,0.0
0,2,2,71.85,22.21,40.09,0.0,0.0
0,2,3,72.44,22.47,39.36,0.0,0.0
0,2,4,72.71,22.74,38.83,0.0,0.0
0,2,5,73.04,22.74,38.16,0.0,0.0
0,2,6,73.64,22.74,38.03,0.0,0.0
0,3,0,67.53,30.32,19.61,30.23,0.0
0,3,1,67.66,30.59,20.21,29.57,0.0
0,3,2,67.86,30.65,21.14,28.97,0.0
0,3,3,68.06,30.52,21.94,28.5,0.0
0,3,4,68.46,30.45,22.74,28.24,0.0
0,3,5,68.26,30.45,23.14,28.24,0.0
0,3,6,64.41,32.98,40.82,47.84,0.0
0,4,0,67.07,28.06,42.02,28.9,27.56
0,4,1,67.2,28.46,42.29,29.5,26.69
0,4,2,67.4,28.86,42.82,30.3,24.77
0,4,3,67.26,29.39,43.15,30.96,23.9
0,4,4,67.13,29.59,43.15,31.43,23.17
0,4,5,67.13,30.05,43.28,31.83,22.58
0,4,6,62.88,28.52,45.01,42.39,23.04
1,0,0,51.0,0.0,0.0,0.0,0.0
0,0,0,86.45,0.0,0.0,0.0,0.0
0,0,1,86.32,0.0,0.0,0.0,0.0
0,0,2,89.44,0.0,0.0,0.0,0.0
0,0,3,90.37,0.0,0.0,0.0,0.0
0,0,4,90.77,0.0,0.0,0.0,0.0
0,0,5,90.64,0.0,0.0,0.0,0.0
0,0,6,90.57,0.0,0.0,0.0,0.0
0,1,0,78.69,44.35,0.0,0.0,0.0
0,1,1,79.28,43.75,0.0,0.0,0.0
0,1,2,79.55,42.89,0.0,0.0,0.0
0,1,3,79.88,42.62,0.0,0.0,0.0
0,1,4,80.08,42.42,0.0,0.0,0.0
0,1,5,80.21,42.15,0.0,0.0,0.0
0,1,6,80.61,41.95,0.0,0.0,0.0
0,2,0,77.89,24.6,38.23,0.0,0.0
0,2,1,79.02,23.87,37.7,0.0,0.0
0,2,2,79.42,23.4,36.77,0.0,0.0
0,2,3,79.95,23.27,36.5,0.0,0.0
0,2,4,80.35,22.74,35.97,0.0,0.0
0,2,5,80.68,22.41,35.44,0.0,0.0
0,2,6,80.88,22.21,34.71,0.0,0.0
0,3,0,74.1,26.26,20.61,25.45,0.0
0,3,1,74.44,26.0,20.55,24.65,0.0
0,3,2,73.97,30.05,38.1,47.91,0.0
0,3,3,74.57,29.85,38.16,47.38,0.0
0,3,4,74.9,29.59,37.83,47.38,0.0
0,3,5,74.9,29.92,37.3,46.98,0.0
0,3,6,75.17,29.85,36.84,46.45,0.0
0,0,0,82.01,0.0,0.0,0.0,0.0
0,0,1,79.68,0.0,0.0,0.0,0.0
0,0,2,86.06,0.0,0.0,0.0,0.0
0,0,3,86.12,0.0,0.0,0.0,0.0
0,0,4,86.32,0.0,0.0,0.0,0.0
